M35027.1	12069	12569	679537
M35027.1	12569	13069	599992
M35027.1	13069	13569	642996
M35027.1	13569	14069	445209
M35027.1	14069	14569	656674
M35027.1	14569	15069	583291
M35027.1	15069	15569	619572
M35027.1	15569	16069	484622
M35027.1	16069	16569	524321
M35027.1	16569	17069	487290
M35027.1	17069	17569	528938
M35027.1	17569	18069	560282
M35027.1	18069	18569	811152
M35027.1	18569	19069	708469
M35027.1	19069	19569	618707
M35027.1	19569	20069	662641
M35027.1	20069	20569	654618
M35027.1	20569	21069	731786
M35027.1	21069	21569	581222
M35027.1	21569	22069	722410
M35027.1	22069	22569	867484
M35027.1	22569	23069	680684
M35027.1	23069	23569	730237
M35027.1	23569	24069	640134
M35027.1	24069	24569	557685
M35027.1	24569	25069	593107
M35027.1	25069	25569	615749
M35027.1	25569	26069	605674
M35027.1	26069	26569	650321
M35027.1	26569	27069	722720
M35027.1	27069	27569	601389
M35027.1	27569	28069	737645
M35027.1	28069	28569	712387
M35027.1	28569	29069	778647
M35027.1	29069	29569	527835
M35027.1	29569	30069	723096
M35027.1	30069	30569	699586
M35027.1	30569	31069	655041
M35027.1	31069	31569	755999
M35027.1	31569	32069	625617
M35027.1	32069	32569	744472
M35027.1	32569	33069	638547
M35027.1	33069	33569	745905
M35027.1	33569	34069	685259
M35027.1	34069	34569	733097
M35027.1	34569	35069	786054
M35027.1	35069	35569	699345
M35027.1	35569	36069	676481
M35027.1	36069	36569	616036
M35027.1	36569	37069	609540
M35027.1	37069	37569	619747
M35027.1	37569	38069	741343
M35027.1	38069	38569	483088
M35027.1	38569	39069	494197
M35027.1	39069	39569	661418
M35027.1	39569	40069	499716
M35027.1	40069	40569	622852
M35027.1	40569	41069	569891
M35027.1	41069	41569	790785
M35027.1	41569	42069	683010
M35027.1	42069	42569	740757
M35027.1	42569	43069	697862
M35027.1	43069	43569	693029
M35027.1	43569	44069	663614
M35027.1	44069	44569	814654
M35027.1	44569	45069	606047
M35027.1	45069	45569	649296
M35027.1	45569	46069	505342
M35027.1	46069	46569	551223
M35027.1	46569	47069	692106
M35027.1	47069	47569	622361
M35027.1	47569	48069	521488
M35027.1	48069	48569	472628
M35027.1	48569	49069	508887
M35027.1	49069	49569	648730
M35027.1	49569	50069	600295
M35027.1	50069	50569	660848
M35027.1	50569	51069	370423
M35027.1	51069	51569	123531
M35027.1	51569	52069	770514
M35027.1	52069	52569	513384
M35027.1	52569	53069	689914
M35027.1	53069	53569	584448
M35027.1	53569	54069	658438
M35027.1	54069	54569	569553
M35027.1	54569	55069	594581
M35027.1	55069	55569	508079
M35027.1	55569	56069	536913
M35027.1	56069	56569	718459
M35027.1	56569	57069	532934
M35027.1	57069	57569	669009
M35027.1	57569	58069	824224
M35027.1	58069	58569	681669
M35027.1	58569	59069	714694
M35027.1	59069	59569	697685
M35027.1	59569	60069	548702
M35027.1	60069	60569	606922
M35027.1	60569	61069	620091
M35027.1	61069	61569	785175
M35027.1	61569	62069	584880
M35027.1	62069	62569	627682
