M35027.1	12069	12569	3890370
M35027.1	12569	13069	4042141
M35027.1	13069	13569	3880588
M35027.1	13569	14069	3489934
M35027.1	14069	14569	3670132
M35027.1	14569	15069	4009361
M35027.1	15069	15569	3983598
M35027.1	15569	16069	3743680
M35027.1	16069	16569	3918384
M35027.1	16569	17069	3848916
M35027.1	17069	17569	4178770
M35027.1	17569	18069	3889477
M35027.1	18069	18569	4133148
M35027.1	18569	19069	4362671
M35027.1	19069	19569	3696959
M35027.1	19569	20069	3840854
M35027.1	20069	20569	4210394
M35027.1	20569	21069	3985314
M35027.1	21069	21569	3888838
M35027.1	21569	22069	3670965
M35027.1	22069	22569	4130330
M35027.1	22569	23069	3790057
M35027.1	23069	23569	3946249
M35027.1	23569	24069	3814259
M35027.1	24069	24569	3614000
M35027.1	24569	25069	3680131
M35027.1	25069	25569	3584660
M35027.1	25569	26069	3871987
M35027.1	26069	26569	3767124
M35027.1	26569	27069	3637813
M35027.1	27069	27569	3838513
M35027.1	27569	28069	3780337
M35027.1	28069	28569	4074523
M35027.1	28569	29069	4244422
M35027.1	29069	29569	3845502
M35027.1	29569	30069	4721568
M35027.1	30069	30569	9913811
M35027.1	30569	31069	8879264
M35027.1	31069	31569	4126283
M35027.1	31569	32069	3502991
M35027.1	32069	32569	3332653
M35027.1	32569	33069	3724403
M35027.1	33069	33569	3854382
M35027.1	33569	34069	4298022
M35027.1	34069	34569	4150259
M35027.1	34569	35069	3906262
M35027.1	35069	35569	4013448
M35027.1	35569	36069	4077369
M35027.1	36069	36569	2718105
M35027.1	36569	37069	3303500
M35027.1	37069	37569	3254476
M35027.1	37569	38069	3995766
M35027.1	38069	38569	3463300
M35027.1	38569	39069	3175970
M35027.1	39069	39569	3565486
M35027.1	39569	40069	2775465
M35027.1	40069	40569	3490499
M35027.1	40569	41069	3371911
M35027.1	41069	41569	3564894
M35027.1	41569	42069	3690657
M35027.1	42069	42569	3980387
M35027.1	42569	43069	3805591
M35027.1	43069	43569	3974391
M35027.1	43569	44069	3721919
M35027.1	44069	44569	3620396
M35027.1	44569	45069	3096763
M35027.1	45069	45569	3235913
M35027.1	45569	46069	3425510
M35027.1	46069	46569	3337591
M35027.1	46569	47069	3849966
M35027.1	47069	47569	3550637
M35027.1	47569	48069	3562318
M35027.1	48069	48569	3441142
